0.000000000000000000e+00,2.213268554687500000e+03,2.547090087890625000e+03,2.374720214843750000e+03,2.467672851562500000e+03,2.449191406250000000e+03,2.264241455078125000e+03,2.139071777343750000e+03,2.418739990234375000e+03,2.423484863281250000e+03,2.430329345703125000e+03,2.632885009765625000e+03,2.535980957031250000e+03,2.325750732421875000e+03,2.479701904296875000e+03,2.346510742187500000e+03,2.338978515625000000e+03,2.240785888671875000e+03,2.454165039062500000e+03,2.397144042968750000e+03,2.711128906250000000e+03,2.346960205078125000e+03,2.418056640625000000e+03,2.418643310546875000e+03,2.494108398437500000e+03,2.365560058593750000e+03,2.486856201171875000e+03,2.163679931640625000e+03,2.272538818359375000e+03,2.540096923828125000e+03,2.417196044921875000e+03,2.334261230468750000e+03,2.500703613281250000e+03,2.409151855468750000e+03,2.085607421875000000e+03,2.494464843750000000e+03,2.288273681640625000e+03,2.296000244140625000e+03,2.647670410156250000e+03,2.406563720703125000e+03,2.304032226562500000e+03,2.098947265625000000e+03,2.412086669921875000e+03,2.273371337890625000e+03,2.276557617187500000e+03,2.431278564453125000e+03,2.457441162109375000e+03,2.402105712890625000e+03,2.320108398437500000e+03,2.034295654296875000e+03,2.470134765625000000e+03,2.326335693359375000e+03,2.387447265625000000e+03,2.570248535156250000e+03,2.493718261718750000e+03,2.343493896484375000e+03,2.378140625000000000e+03,2.355406494140625000e+03,2.450025634765625000e+03,2.375912353515625000e+03,2.637811767578125000e+03,2.536324707031250000e+03,2.177552978515625000e+03,2.327655029296875000e+03,2.602534423828125000e+03,2.600977783203125000e+03,2.398646240234375000e+03,2.382914794921875000e+03,2.551915283203125000e+03,2.186467529296875000e+03,2.146642822265625000e+03,2.463264404296875000e+03,2.353859619140625000e+03,2.424695556640625000e+03,2.060649414062500000e+03,2.405864990234375000e+03,2.495105712890625000e+03,2.346226806640625000e+03,2.343493896484375000e+03,2.371669677734375000e+03,2.425089843750000000e+03,2.129577636718750000e+03,2.242419677734375000e+03,2.467070556640625000e+03,2.332172607421875000e+03,2.248998779296875000e+03,2.567719482421875000e+03,2.393990234375000000e+03,2.572781250000000000e+03,2.501359130859375000e+03,2.326317138671875000e+03,2.340421630859375000e+03,2.424720458984375000e+03,2.416452636718750000e+03,2.186372314453125000e+03,2.122784423828125000e+03,2.457486572265625000e+03,2.180032226562500000e+03,2.088493652343750000e+03,2.335939208984375000e+03
2.618677246093750000e+03,0.000000000000000000e+00,2.726833251953125000e+03,2.565251708984375000e+03,2.522439208984375000e+03,2.467532714843750000e+03,2.563264404296875000e+03,2.455873779296875000e+03,2.645496093750000000e+03,2.516250488281250000e+03,2.539206787109375000e+03,2.676529541015625000e+03,2.719677978515625000e+03,2.399797607421875000e+03,2.703146240234375000e+03,2.374957519531250000e+03,2.540021240234375000e+03,2.535715576171875000e+03,2.697808105468750000e+03,2.559693115234375000e+03,2.622776855468750000e+03,2.169379638671875000e+03,2.608968261718750000e+03,2.577342773437500000e+03,2.637823486328125000e+03,2.719819580078125000e+03,2.681059814453125000e+03,2.606541992187500000e+03,2.589460693359375000e+03,2.653338378906250000e+03,2.714521484375000000e+03,2.501202148437500000e+03,2.698613769531250000e+03,2.552332763671875000e+03,2.142975097656250000e+03,2.665109130859375000e+03,2.569944335937500000e+03,1.927135498046875000e+03,2.786642333984375000e+03,2.577157958984375000e+03,2.600795166015625000e+03,2.336628662109375000e+03,2.617837158203125000e+03,2.457561523437500000e+03,2.667797119140625000e+03,2.540930419921875000e+03,2.647818847656250000e+03,2.535303955078125000e+03,2.612177734375000000e+03,2.473534179687500000e+03,2.566627441406250000e+03,2.503233886718750000e+03,2.440550048828125000e+03,2.633127929687500000e+03,2.683543457031250000e+03,2.525093994140625000e+03,2.564636962890625000e+03,2.524174316406250000e+03,2.675830810546875000e+03,2.575476562500000000e+03,2.770562988281250000e+03,2.615144042968750000e+03,2.444786376953125000e+03,2.305868652343750000e+03,2.616495117187500000e+03,2.641073242187500000e+03,2.514215087890625000e+03,2.575118896484375000e+03,2.615921875000000000e+03,2.067943359375000000e+03,2.630508056640625000e+03,2.612004882812500000e+03,2.602728271484375000e+03,2.513141845703125000e+03,2.520220947265625000e+03,2.317395019531250000e+03,2.767298339843750000e+03,2.506985107421875000e+03,2.548808837890625000e+03,2.530774414062500000e+03,2.455202880859375000e+03,2.497984130859375000e+03,2.365999511718750000e+03,2.505917968750000000e+03,2.660177978515625000e+03,2.581620605468750000e+03,2.796075927734375000e+03,2.557510742187500000e+03,2.495284667968750000e+03,2.424864257812500000e+03,2.594840576171875000e+03,2.428041748046875000e+03,2.645500976562500000e+03,2.604682617187500000e+03,2.384716796875000000e+03,2.464166748046875000e+03,2.668721679687500000e+03,2.464830078125000000e+03,2.557906494140625000e+03,2.640832031250000000e+03
2.372020996093750000e+03,2.267115234375000000e+03,0.000000000000000000e+00,2.138893066406250000e+03,2.349030273437500000e+03,2.446548095703125000e+03,2.122008789062500000e+03,2.217020019531250000e+03,2.233586181640625000e+03,2.126512451171875000e+03,2.200931396484375000e+03,2.181080322265625000e+03,2.329604736328125000e+03,2.231899658203125000e+03,2.274592529296875000e+03,2.213835693359375000e+03,2.278125488281250000e+03,2.299176269531250000e+03,2.243755371093750000e+03,2.272427490234375000e+03,2.259035156250000000e+03,2.289103759765625000e+03,2.303975585937500000e+03,2.162960449218750000e+03,2.396892822265625000e+03,2.301212402343750000e+03,2.204378417968750000e+03,2.288892578125000000e+03,2.211916015625000000e+03,2.257343994140625000e+03,2.272734619140625000e+03,2.171068359375000000e+03,2.238197998046875000e+03,2.209179687500000000e+03,2.047154663085937500e+03,2.159872558593750000e+03,2.177961425781250000e+03,2.212250244140625000e+03,2.308287353515625000e+03,2.253625732421875000e+03,2.218021728515625000e+03,2.283594482421875000e+03,2.253318115234375000e+03,2.253968261718750000e+03,2.189242919921875000e+03,2.220280273437500000e+03,2.451403564453125000e+03,2.118943603515625000e+03,2.257153320312500000e+03,2.205231201171875000e+03,2.345718261718750000e+03,2.160460693359375000e+03,2.160835693359375000e+03,2.361117675781250000e+03,2.213933837890625000e+03,2.385948974609375000e+03,2.329993408203125000e+03,2.162967285156250000e+03,2.112197998046875000e+03,2.207504638671875000e+03,2.175693115234375000e+03,2.159980712890625000e+03,2.182251708984375000e+03,2.186348144531250000e+03,2.182768554687500000e+03,2.241870117187500000e+03,1.991658569335937500e+03,2.232882568359375000e+03,2.238276367187500000e+03,2.010945068359375000e+03,2.171464355468750000e+03,2.287929443359375000e+03,2.130192626953125000e+03,2.233979492187500000e+03,2.261598632812500000e+03,2.144344238281250000e+03,2.316334228515625000e+03,2.162764892578125000e+03,2.199985839843750000e+03,2.247908935546875000e+03,2.238066894531250000e+03,2.211483398437500000e+03,2.083158203125000000e+03,2.163834228515625000e+03,2.106854736328125000e+03,2.349239990234375000e+03,2.364637695312500000e+03,2.285020996093750000e+03,2.439173095703125000e+03,2.271374755859375000e+03,2.294452636718750000e+03,2.251521484375000000e+03,1.993104370117187500e+03,2.359124267578125000e+03,2.318250732421875000e+03,2.112614990234375000e+03,2.269713134765625000e+03,2.424551269531250000e+03,2.242685058593750000e+03,2.253557128906250000e+03
2.139966308593750000e+03,2.207370361328125000e+03,2.168844970703125000e+03,0.000000000000000000e+00,2.184383789062500000e+03,2.285927001953125000e+03,2.062441406250000000e+03,2.190917968750000000e+03,2.098955322265625000e+03,2.071462646484375000e+03,2.155903808593750000e+03,1.951294677734375000e+03,2.243758544921875000e+03,2.202569824218750000e+03,2.096355224609375000e+03,2.090717773437500000e+03,2.155961914062500000e+03,2.050408447265625000e+03,2.253030517578125000e+03,1.988230590820312500e+03,2.258785888671875000e+03,2.190835937500000000e+03,2.058501953125000000e+03,1.681576049804687500e+03,2.227673339843750000e+03,2.201705322265625000e+03,2.142875244140625000e+03,2.250686279296875000e+03,2.094312011718750000e+03,1.901395751953125000e+03,2.273394042968750000e+03,2.009362548828125000e+03,2.316176269531250000e+03,1.967013183593750000e+03,1.866470458984375000e+03,1.936810546875000000e+03,2.110844482421875000e+03,2.085118896484375000e+03,2.312658691406250000e+03,2.281231933593750000e+03,1.987916015625000000e+03,1.960586181640625000e+03,2.127274902343750000e+03,1.892518676757812500e+03,1.995692626953125000e+03,2.126435302734375000e+03,2.050980957031250000e+03,1.932039306640625000e+03,2.218311767578125000e+03,2.204648925781250000e+03,2.280721435546875000e+03,2.221270751953125000e+03,2.328282470703125000e+03,2.059526367187500000e+03,2.288431152343750000e+03,2.082290527343750000e+03,2.190826171875000000e+03,1.988597534179687500e+03,2.149199951171875000e+03,1.709345825195312500e+03,2.300713134765625000e+03,1.736844604492187500e+03,1.903789062500000000e+03,2.117948974609375000e+03,2.353596923828125000e+03,1.992210815429687500e+03,2.045147460937500000e+03,1.969189453125000000e+03,2.200141601562500000e+03,1.959422363281250000e+03,2.061617187500000000e+03,2.161297607421875000e+03,1.992925292968750000e+03,2.115045166015625000e+03,2.043617919921875000e+03,2.161125244140625000e+03,2.116757812500000000e+03,1.436308471679687500e+03,1.822328125000000000e+03,1.983091308593750000e+03,2.216802490234375000e+03,2.176906738281250000e+03,2.166717773437500000e+03,2.106390625000000000e+03,2.268148437500000000e+03,2.184295166015625000e+03,2.390981933593750000e+03,2.123108886718750000e+03,2.498102783203125000e+03,2.261013183593750000e+03,2.319168701171875000e+03,2.083131103515625000e+03,2.072359375000000000e+03,2.273445068359375000e+03,2.016091796875000000e+03,2.091665283203125000e+03,2.129103515625000000e+03,2.037818725585937500e+03,2.153077392578125000e+03,1.701159545898437500e+03
2.485143310546875000e+03,2.367367187500000000e+03,2.313340332031250000e+03,2.206654785156250000e+03,0.000000000000000000e+00,2.316573974609375000e+03,2.078674560546875000e+03,2.216180175781250000e+03,2.152635986328125000e+03,2.190843750000000000e+03,2.372889892578125000e+03,2.280874023437500000e+03,2.563909667968750000e+03,2.227377197265625000e+03,2.275858398437500000e+03,2.116308105468750000e+03,2.385146728515625000e+03,2.348678710937500000e+03,2.390782958984375000e+03,2.034559448242187500e+03,2.418755615234375000e+03,2.298048095703125000e+03,2.189345214843750000e+03,2.239519287109375000e+03,2.401616210937500000e+03,2.542515869140625000e+03,2.145908447265625000e+03,2.442660400390625000e+03,2.345287109375000000e+03,2.286158935546875000e+03,2.280354248046875000e+03,2.265476806640625000e+03,2.388086425781250000e+03,2.355364501953125000e+03,2.134659423828125000e+03,2.233831787109375000e+03,2.266624511718750000e+03,2.189852539062500000e+03,2.371894042968750000e+03,2.336843994140625000e+03,2.047135864257812500e+03,2.101324951171875000e+03,1.972919433593750000e+03,2.103434814453125000e+03,2.226673828125000000e+03,1.793476562500000000e+03,2.326289306640625000e+03,2.170230224609375000e+03,2.402208496093750000e+03,2.236501708984375000e+03,2.484002197265625000e+03,2.397472656250000000e+03,2.168411865234375000e+03,2.359569091796875000e+03,2.163137939453125000e+03,2.362546630859375000e+03,2.566100097656250000e+03,2.042591186523437500e+03,2.290312011718750000e+03,2.228580322265625000e+03,2.438506835937500000e+03,2.277591796875000000e+03,2.178563232421875000e+03,2.285738525390625000e+03,2.402563232421875000e+03,2.301594482421875000e+03,2.218467285156250000e+03,2.228455566406250000e+03,2.504191650390625000e+03,2.072104492187500000e+03,2.250833740234375000e+03,2.310994628906250000e+03,2.165578857421875000e+03,2.307749755859375000e+03,2.254139404296875000e+03,2.333388427734375000e+03,2.407577392578125000e+03,2.204908935546875000e+03,2.210082031250000000e+03,2.156550048828125000e+03,2.304309814453125000e+03,2.396689697265625000e+03,2.237697753906250000e+03,2.227031250000000000e+03,2.226341064453125000e+03,2.321012207031250000e+03,2.467447998046875000e+03,2.257852050781250000e+03,2.600322265625000000e+03,2.266879394531250000e+03,2.307107177734375000e+03,2.214343750000000000e+03,2.228467285156250000e+03,2.343072021484375000e+03,2.197980712890625000e+03,2.306781005859375000e+03,2.068222167968750000e+03,2.154359375000000000e+03,2.369184082031250000e+03,2.175299804687500000e+03
2.582292480468750000e+03,2.404691650390625000e+03,2.504255126953125000e+03,2.416792480468750000e+03,2.412179687500000000e+03,0.000000000000000000e+00,2.449024902343750000e+03,2.406204589843750000e+03,2.569779052734375000e+03,2.316743652343750000e+03,2.400195556640625000e+03,2.442137451171875000e+03,2.653041992187500000e+03,2.368477050781250000e+03,2.570283935546875000e+03,2.341619384765625000e+03,2.560529541015625000e+03,2.365499267578125000e+03,2.584212402343750000e+03,2.345861572265625000e+03,2.535710937500000000e+03,2.463335937500000000e+03,2.332465576171875000e+03,2.428026367187500000e+03,2.575648193359375000e+03,2.699891357421875000e+03,2.456437988281250000e+03,2.625471923828125000e+03,2.624662353515625000e+03,2.479074462890625000e+03,2.528541259765625000e+03,2.372777587890625000e+03,2.465785888671875000e+03,2.472178710937500000e+03,2.188770019531250000e+03,2.359109375000000000e+03,2.523945312500000000e+03,2.307734619140625000e+03,2.599799316406250000e+03,2.510361816406250000e+03,2.455561767578125000e+03,2.375011962890625000e+03,2.426871337890625000e+03,2.279340576171875000e+03,2.531152587890625000e+03,2.307049072265625000e+03,2.544187011718750000e+03,2.469801513671875000e+03,2.587015380859375000e+03,2.438143798828125000e+03,2.587889404296875000e+03,2.698823730468750000e+03,2.414904052734375000e+03,2.545742187500000000e+03,2.536022216796875000e+03,2.455574462890625000e+03,2.728607910156250000e+03,2.304031738281250000e+03,2.549198242187500000e+03,2.451712646484375000e+03,2.598645996093750000e+03,2.421260253906250000e+03,2.376762207031250000e+03,2.449100585937500000e+03,2.558125000000000000e+03,2.535559570312500000e+03,2.453849121093750000e+03,2.443181640625000000e+03,2.690161621093750000e+03,2.249377685546875000e+03,2.515409423828125000e+03,2.583802734375000000e+03,2.465435546875000000e+03,2.498327392578125000e+03,2.487873046875000000e+03,2.671516357421875000e+03,2.639637207031250000e+03,2.407233154296875000e+03,2.429076660156250000e+03,2.400068847656250000e+03,2.529685546875000000e+03,2.571820068359375000e+03,2.287881591796875000e+03,2.462667968750000000e+03,2.507177001953125000e+03,2.474453613281250000e+03,2.671255615234375000e+03,2.525900146484375000e+03,2.636656738281250000e+03,2.439170898437500000e+03,2.458673828125000000e+03,2.447228027343750000e+03,2.448261718750000000e+03,2.507951904296875000e+03,2.379089355468750000e+03,2.660010986328125000e+03,2.444509765625000000e+03,2.395453857421875000e+03,2.614774902343750000e+03,2.415865966796875000e+03
2.127249267578125000e+03,2.219756103515625000e+03,2.241572998046875000e+03,2.014086669921875000e+03,2.054892578125000000e+03,2.375695800781250000e+03,0.000000000000000000e+00,2.171363037109375000e+03,1.631371215820312500e+03,2.040038208007812500e+03,2.085650390625000000e+03,2.078922363281250000e+03,2.258233642578125000e+03,2.066718994140625000e+03,1.923878906250000000e+03,2.129478759765625000e+03,2.172910156250000000e+03,2.192480224609375000e+03,2.128035888671875000e+03,1.974897949218750000e+03,2.345103271484375000e+03,2.249931396484375000e+03,2.117399169921875000e+03,2.112674316406250000e+03,2.188695068359375000e+03,2.238210205078125000e+03,2.143534179687500000e+03,2.166238769531250000e+03,2.083458251953125000e+03,2.178774169921875000e+03,2.042054321289062500e+03,2.102948730468750000e+03,2.141446533203125000e+03,2.031558471679687500e+03,1.844734375000000000e+03,1.938466918945312500e+03,1.929753051757812500e+03,2.193161132812500000e+03,2.220665039062500000e+03,2.115084472656250000e+03,1.861202514648437500e+03,1.937942993164062500e+03,1.962957763671875000e+03,1.978294189453125000e+03,1.833942749023437500e+03,2.053222412109375000e+03,2.167195312500000000e+03,1.983305053710937500e+03,2.003294799804687500e+03,1.921907348632812500e+03,2.171735595703125000e+03,2.235799316406250000e+03,2.092969726562500000e+03,2.244528808593750000e+03,2.154478515625000000e+03,2.068574707031250000e+03,2.338736328125000000e+03,2.064375732421875000e+03,2.034114257812500000e+03,2.083513916015625000e+03,2.360654052734375000e+03,2.189009277343750000e+03,1.864806640625000000e+03,2.148624511718750000e+03,2.204108886718750000e+03,2.137897216796875000e+03,1.994531738281250000e+03,2.114234619140625000e+03,2.284343261718750000e+03,2.064130126953125000e+03,1.778983398437500000e+03,2.202780029296875000e+03,1.660537231445312500e+03,2.102516357421875000e+03,1.903635742187500000e+03,2.172614746093750000e+03,2.181180175781250000e+03,1.931149658203125000e+03,2.043505126953125000e+03,2.072178955078125000e+03,2.187875732421875000e+03,2.230667968750000000e+03,2.054358154296875000e+03,2.068756103515625000e+03,2.148794921875000000e+03,2.142806640625000000e+03,2.221037109375000000e+03,2.142196533203125000e+03,2.443424560546875000e+03,2.260514892578125000e+03,2.144501220703125000e+03,2.161084472656250000e+03,2.140065917968750000e+03,2.186307373046875000e+03,2.012064331054687500e+03,2.079313476562500000e+03,2.059217041015625000e+03,2.004929931640625000e+03,2.024125732421875000e+03,2.040152709960937500e+03
2.635562255859375000e+03,2.512347900390625000e+03,2.688757812500000000e+03,2.580243896484375000e+03,2.682440429687500000e+03,2.499099853515625000e+03,2.639333496093750000e+03,0.000000000000000000e+00,2.761459228515625000e+03,2.541445068359375000e+03,2.687330078125000000e+03,2.851369628906250000e+03,2.721989746093750000e+03,2.678999755859375000e+03,2.854780761718750000e+03,2.626203613281250000e+03,2.714291015625000000e+03,2.691098144531250000e+03,2.681339599609375000e+03,2.562109863281250000e+03,2.651558105468750000e+03,2.479032470703125000e+03,2.671420166015625000e+03,2.607020019531250000e+03,2.832078613281250000e+03,2.749368652343750000e+03,2.649880859375000000e+03,2.939885986328125000e+03,2.752899658203125000e+03,2.777204589843750000e+03,2.875606445312500000e+03,2.496167480468750000e+03,2.849893798828125000e+03,2.762022949218750000e+03,2.281779541015625000e+03,2.744492919921875000e+03,2.726187500000000000e+03,2.394556640625000000e+03,2.906010253906250000e+03,2.760932373046875000e+03,2.709390625000000000e+03,2.376019042968750000e+03,2.797671630859375000e+03,2.634494140625000000e+03,2.705338623046875000e+03,2.541447021484375000e+03,2.594094238281250000e+03,2.718122558593750000e+03,2.681680908203125000e+03,2.220615478515625000e+03,2.752410156250000000e+03,2.907773437500000000e+03,2.698463378906250000e+03,2.812757812500000000e+03,2.788580078125000000e+03,2.717453857421875000e+03,2.904870605468750000e+03,2.620445068359375000e+03,2.796218261718750000e+03,2.676252685546875000e+03,2.842250976562500000e+03,2.755227294921875000e+03,2.488639648437500000e+03,2.404981933593750000e+03,2.903294433593750000e+03,2.832545166015625000e+03,2.729085205078125000e+03,2.700622802734375000e+03,2.896681152343750000e+03,2.183519287109375000e+03,2.743800537109375000e+03,2.874991699218750000e+03,2.748397460937500000e+03,2.714689697265625000e+03,2.425056396484375000e+03,2.640449462890625000e+03,2.753220214843750000e+03,2.561254882812500000e+03,2.613970458984375000e+03,2.694722900390625000e+03,2.682637207031250000e+03,2.682520996093750000e+03,2.373710205078125000e+03,2.770420410156250000e+03,2.668176269531250000e+03,2.400356933593750000e+03,2.947494140625000000e+03,2.751604003906250000e+03,2.881644775390625000e+03,2.734902099609375000e+03,2.751871826171875000e+03,2.657556884765625000e+03,2.566652099609375000e+03,2.713844726562500000e+03,2.216216552734375000e+03,2.682604980468750000e+03,2.774340332031250000e+03,2.316916259765625000e+03,2.446426025390625000e+03,2.677102050781250000e+03
1.866915893554687500e+03,1.946515136718750000e+03,1.952650268554687500e+03,1.723210083007812500e+03,1.797487670898437500e+03,2.071240478515625000e+03,1.463976806640625000e+03,2.017378784179687500e+03,0.000000000000000000e+00,1.769975708007812500e+03,1.665024902343750000e+03,1.738552856445312500e+03,1.957260620117187500e+03,1.876012573242187500e+03,1.348322631835937500e+03,1.834391479492187500e+03,2.005991333007812500e+03,1.831602050781250000e+03,1.916899291992187500e+03,1.703788085937500000e+03,2.129751953125000000e+03,1.994812988281250000e+03,1.802294921875000000e+03,1.770269775390625000e+03,1.832471557617187500e+03,2.089222167968750000e+03,1.838011718750000000e+03,1.933922485351562500e+03,1.807808593750000000e+03,1.768540405273437500e+03,1.768429199218750000e+03,1.673105834960937500e+03,1.904383056640625000e+03,1.770994628906250000e+03,1.649532348632812500e+03,1.636705200195312500e+03,1.628043334960937500e+03,1.918204833984375000e+03,1.885132568359375000e+03,1.874281738281250000e+03,1.297403198242187500e+03,1.716459472656250000e+03,1.630463378906250000e+03,1.625456298828125000e+03,1.580286743164062500e+03,1.784784545898437500e+03,1.954236938476562500e+03,1.640677001953125000e+03,1.758622192382812500e+03,1.845358520507812500e+03,1.988388061523437500e+03,1.927783447265625000e+03,1.870778442382812500e+03,1.831826416015625000e+03,1.820282958984375000e+03,1.875232543945312500e+03,1.998531494140625000e+03,1.648714965820312500e+03,1.682050292968750000e+03,1.760559570312500000e+03,2.068670654296875000e+03,1.860542968750000000e+03,1.594712524414062500e+03,1.845913574218750000e+03,1.955914672851562500e+03,1.842099609375000000e+03,1.597465209960937500e+03,1.764284545898437500e+03,1.958033691406250000e+03,1.844453002929687500e+03,1.565181152343750000e+03,1.875369873046875000e+03,1.154835083007812500e+03,1.853872924804687500e+03,1.688922485351562500e+03,1.849415893554687500e+03,1.899219604492187500e+03,1.577534423828125000e+03,1.667310668945312500e+03,1.779985351562500000e+03,2.057369140625000000e+03,1.894349487304687500e+03,1.964149902343750000e+03,1.746596679687500000e+03,1.765963745117187500e+03,1.933738403320312500e+03,1.942221923828125000e+03,1.840129882812500000e+03,2.215690917968750000e+03,1.992997192382812500e+03,1.992012573242187500e+03,1.864111083984375000e+03,1.866549194335937500e+03,1.930911743164062500e+03,1.815810791015625000e+03,1.805624267578125000e+03,1.648537841796875000e+03,1.937463745117187500e+03,1.830015014648437500e+03,1.742202880859375000e+03
2.369971923828125000e+03,2.272590820312500000e+03,2.099007080078125000e+03,2.091264892578125000e+03,2.202265136718750000e+03,2.286378173828125000e+03,2.213607910156250000e+03,2.324808593750000000e+03,2.260565917968750000e+03,0.000000000000000000e+00,2.224232421875000000e+03,2.102404296875000000e+03,2.472735107421875000e+03,2.248854980468750000e+03,2.260668945312500000e+03,2.198869140625000000e+03,2.340199462890625000e+03,2.171111328125000000e+03,2.361160400390625000e+03,2.110138916015625000e+03,2.386259277343750000e+03,2.389319824218750000e+03,1.938302612304687500e+03,2.146024414062500000e+03,2.370653076171875000e+03,2.412357910156250000e+03,2.235629882812500000e+03,2.362328857421875000e+03,2.352306640625000000e+03,2.157233642578125000e+03,2.252002685546875000e+03,2.273840576171875000e+03,2.167419921875000000e+03,2.171817626953125000e+03,2.066902343750000000e+03,2.055535400390625000e+03,2.304598144531250000e+03,2.148309570312500000e+03,2.479999023437500000e+03,2.267648193359375000e+03,2.212738769531250000e+03,2.158545166015625000e+03,2.263503173828125000e+03,2.135621337890625000e+03,2.309762695312500000e+03,2.059216308593750000e+03,2.434858886718750000e+03,2.117886962890625000e+03,2.271526855468750000e+03,2.197844970703125000e+03,2.488132080078125000e+03,2.338095703125000000e+03,2.337111083984375000e+03,2.285261962890625000e+03,2.296492187500000000e+03,2.257312744140625000e+03,2.413884033203125000e+03,2.055713623046875000e+03,2.315441894531250000e+03,2.209536132812500000e+03,2.297918212890625000e+03,2.100666015625000000e+03,2.188848632812500000e+03,2.371752685546875000e+03,2.294381835937500000e+03,2.178205810546875000e+03,2.181192138671875000e+03,2.270508789062500000e+03,2.417034912109375000e+03,2.165430419921875000e+03,2.369562011718750000e+03,2.186953125000000000e+03,2.150713378906250000e+03,2.303653320312500000e+03,2.267969238281250000e+03,2.302909667968750000e+03,2.474020019531250000e+03,2.090449951171875000e+03,2.203133544921875000e+03,2.086737060546875000e+03,2.423884033203125000e+03,2.307355224609375000e+03,2.209359863281250000e+03,2.170451660156250000e+03,2.275136962890625000e+03,2.173513183593750000e+03,2.506422119140625000e+03,2.248540039062500000e+03,2.630300292968750000e+03,2.000532470703125000e+03,2.255715332031250000e+03,2.087326416015625000e+03,2.153306640625000000e+03,2.374697753906250000e+03,2.127443359375000000e+03,2.268952880859375000e+03,2.155530273437500000e+03,2.280762939453125000e+03,2.363673095703125000e+03,2.179642333984375000e+03
